/I_135/OUTA X,/I_135/OUTA Y,/I_270/OUTA X,/I_270/OUTA Y,/I_405/OUTA X,/I_405/OUTA Y,/I_540/OUTA X,/I_540/OUTA Y,/I_675/OUTA X,/I_675/OUTA Y,/I_1350/OUTA X,/I_1350/OUTA Y,/I_1215/OUTA X,/I_1215/OUTA Y,/I_1080/OUTA X,/I_1080/OUTA Y,/I_945/OUTA X,/I_945/OUTA Y,/I_810/OUTA X,/I_810/OUTA Y,/I_135/IN X,/I_135/IN Y
0.0002050637616175987,-2.478339062045964e-12,0.0002050637616175987,-7.763399088390315e-12,0.0002050637616175987,-1.440961081165468e-11,0.0002050637616175987,-2.111776404885507e-11,0.0002050637616175987,-2.749300646963382e-11,0.0002050637616175987,-5.256395180328619e-11,0.0002050637616175987,-4.831294598768115e-11,0.0002050637616175987,-4.382785051705804e-11,0.0002050637616175987,-3.904970673133995e-11,0.0002050637616175987,-3.346306014004169e-11,0.0002050637616175987,-1.179744953529605e-10
0.0002150637616175987,-2.496919888133158e-12,0.0002150637616175987,-7.819112535415434e-12,0.0002150637616175987,-1.450778986055639e-11,0.0002150637616175987,-2.125610340592452e-11,0.0002150637616175987,-2.76677205644311e-11,0.0002150637616175987,-5.286763315014885e-11,0.0002150637616175987,-4.859627236503801e-11,0.0002150637616175987,-4.408905410970042e-11,0.0002150637616175987,-3.928660372439674e-11,0.0002150637616175987,-3.36704755322701e-11,0.0002150637616175987,-1.139744953529605e-10
0.0002250637616175987,-2.516651216951133e-12,0.0002250637616175987,-7.878217113263601e-12,0.0002250637616175987,-1.461188552336628e-11,0.0002250637616175987,-2.140272627080042e-11,0.0002250637616175987,-2.7852844716369e-11,0.0002250637616175987,-5.318910170261737e-11,0.0002250637616175987,-4.889624083516608e-11,0.0002250637616175987,-4.436564664552774e-11,0.0002250637616175987,-3.953750298606533e-11,0.0002250637616175987,-3.389019731709115e-11,0.0002250637616175987,-1.099744953529605e-10
0.0002350637616175987,-2.537646482022853e-12,0.0002350637616175987,-7.941041996208371e-12,0.0002350637616175987,-1.472246703075055e-11,0.0002350637616175987,-2.155842499057899e-11,0.0002350637616175987,-2.804937016344275e-11,0.0002350637616175987,-5.353002418213242e-11,0.0002350637616175987,-4.921441496704377e-11,0.0002350637616175987,-4.465907804897001e-11,0.0002350637616175987,-3.980372781391572e-11,0.0002350637616175987,-3.412339268264914e-11,0.0002350637616175987,-1.059744953529605e-10
0.0002450637616175987,-2.56003476373207e-12,0.0002450637616175987,-8.007961122149781e-12,0.0002450637616175987,-1.484018039784141e-11,0.0002450637616175987,-2.17240982194438e-11,0.0002450637616175987,-2.825842055868659e-11,0.0002450637616175987,-5.38922865067137e-11,0.0002450637616175987,-4.95525644973674e-11,0.0002450637616175987,-4.49709899530866e-11,0.0002450637616175987,-4.008677699259856e-11,0.0002450637616175987,-3.43713841415639e-11,0.0002450637616175987,-1.019744953529605e-10
0.0002550637616175987,-2.583964041264602e-12,0.0002550637616175987,-8.079402501974451e-12,0.0002550637616175987,-1.496576435133574e-11,0.0002550637616175987,-2.190077289641992e-11,0.0002550637616175987,-2.848127924832379e-11,0.0002550637616175987,-5.427803819245645e-11,0.0002550637616175987,-4.991270721813235e-11,0.0002550637616175987,-4.530325478258748e-11,0.0002550637616175987,-4.038836069074743e-11,0.0002550637616175987,-3.463568141446984e-11,0.0002550637616175987,-9.797449535296052e-11
0.0002650637616175987,-2.609604037445239e-12,0.0002650637616175987,-8.155855893813391e-12,0.0002650637616175987,-1.510006322729575e-11,0.0002650637616175987,-2.208962196768312e-11,0.0002650637616175987,-2.871941128034882e-11,0.0002650637616175987,-5.468972891106647e-11,0.0002650637616175987,-5.029714330378028e-11,0.0002650637616175987,-4.565800762063213e-11,0.0002650637616175987,-4.071042959292327e-11,0.0002650637616175987,-3.491800721822145e-11,0.0002650637616175987,-9.397449535296052e-11
0.0002750637616175988,-2.637150164154814e-12,0.0002750637616175988,-8.237884020770018e-12,0.0002750637616175988,-1.524404602728484e-11,0.0002750637616175988,-2.229199053323259e-11,0.0002750637616175988,-2.897449569558556e-11,0.0002750637616175988,-5.513016012151972e-11,0.0002750637616175988,-5.070850416069863e-11,0.0002750637616175988,-4.603769192082125e-11,0.0002750637616175988,-4.105521702959193e-11,0.0002750637616175988,-3.522033483906034e-11,0.0002750637616175988,-8.997449535296049e-11
0.0002850637616175988,-2.66682889080812e-12,0.0002850637616175988,-8.326137618054256e-12,0.0002850637616175988,-1.53988319270063e-11,0.0002850637616175988,-2.25094308619292e-11,0.0002850637616175988,-2.924846882006374e-11,0.0002850637616175988,-5.560255467435282e-11,0.0002850637616175988,-5.114981822732442e-11,0.0002850637616175988,-4.644512102095468e-11,0.0002850637616175988,-4.142529560416099e-11,0.0002850637616175988,-3.554493857183146e-11,0.0002850637616175988,-8.597449535296049e-11
0.0002950637616175988,-2.698904288665225e-12,0.0002950637616175988,-8.421373659050204e-12,0.0002950637616175988,-1.556572111636399e-11,0.0002950637616175988,-2.274374471608075e-11,0.0002950637616175988,-2.954357661503184e-11,0.0002950637616175988,-5.611064135190989e-11,0.0002950637616175988,-5.162459081212996e-11,0.0002950637616175988,-4.688355270433047e-11,0.0002950637616175988,-4.182364576382417e-11,0.0002950637616175988,-3.58944547509792e-11,0.0002950637616175988,-8.197449535296047e-11
0.0003050637616175989,-2.733686136400026e-12,0.0003050637616175989,-8.524477879998295e-12,0.0003050637616175989,-1.574623283965605e-11,0.0003050637616175989,-2.299703547495648e-11,0.0003050637616175989,-2.986243905599236e-11,0.0003050637616175989,-5.665875832576808e-11,0.0003050637616175989,-5.213690186729053e-11,0.0003050637616175989,-4.735678058674183e-11,0.0003050637616175989,-4.225373992352561e-11,0.0003050637616175989,-3.627195670984794e-11,0.0003050637616175989,-7.797449535296046e-11
0.0003150637616175989,-2.771540184934017e-12,0.0003150637616175989,-8.636493202874868e-12,0.0003150637616175989,-1.594215329553229e-11,0.0003150637616175989,-2.327177366326654e-11,0.0003150637616175989,-3.020813095399662e-11,0.0003150637616175989,-5.725198232610579e-11,0.0003150637616175989,-5.269152817529925e-11,0.0003150637616175989,-4.786924843492341e-11,0.0003150637616175989,-4.271964781061094e-11,0.0003150637616175989,-3.668104876220725e-11,0.0003150637616175989,-7.397449535296044e-11
0.0003250637616175989,-2.812901289366554e-12,0.0003250637616175989,-8.758655953286534e-12,0.0003250637616175989,-1.615559654585774e-11,0.0003250637616175989,-2.357088015448432e-11,0.0003250637616175989,-3.05842844489534e-11,0.0003250637616175989,-5.789629169430202e-11,0.0003250637616175989,-5.329409770599551e-11,0.0003250637616175989,-4.842619470200468e-11,0.0003250637616175989,-4.322616977139768e-11,0.0003250637616175989,-3.712598525165295e-11,0.0003250637616175989,-6.997449535296043e-11
0.0003350637616175989,-2.858290359786172e-12,0.0003350637616175989,-8.892442412776387e-12,0.0003350637616175989,-1.638908262880012e-11,0.0003350637616175989,-2.389783270849099e-11,0.0003350637616175989,-3.099522007414816e-11,0.0003350637616175989,-5.859877390226003e-11,0.0003350637616175989,-5.395128621998917e-11,0.0003350637616175989,-4.903383677337147e-11,0.0003350637616175989,-4.377900685573313e-11,0.0003350637616175989,-3.761182260831466e-11,0.0003350637616175989,-6.597449535296042e-11
0.000345063761617599,-2.908336457694731e-12,0.000345063761617599,-9.039629221132619e-12,0.000345063761617599,-1.664563866189409e-11,0.000345063761617599,-2.425680362238329e-11,0.000345063761617599,-3.144611585047188e-11,0.000345063761617599,-5.936789187522772e-11,0.000345063761617599,-5.467106979711128e-11,0.000345063761617599,-4.969960784707204e-11,0.000345063761617599,-4.438497970238432e-11,0.000345063761617599,-3.814461526818612e-11,0.000345063761617599,-6.197449535296043e-11
0.000355063761617599,-2.96380590350013e-12,0.000355063761617599,-9.202372536907793e-12,0.000355063761617599,-1.692893098297001e-11,0.000355063761617599,-2.465283929754508e-11,0.000355063761617599,-3.194322749992745e-11,0.000355063761617599,-6.021382878088404e-11,0.000355063761617599,-5.546305207876858e-11,0.000355063761617599,-5.043246420160973e-11,0.000355063761617599,-4.505231279431289e-11,0.000355063761617599,-3.873167044512882e-11,0.000355063761617599,-5.797449535296042e-11
0.000365063761617599,-3.025641043763583e-12,0.000365063761617599,-9.383312869503035e-12,0.000365063761617599,-1.724343961610419e-11,0.000365063761617599,-2.509209680294026e-11,0.000365063761617599,-3.249417802677333e-11,0.000365063761617599,-6.114893841904995e-11,0.000365063761617599,-5.633889219570411e-11,0.000365063761617599,-5.124328745607213e-11,0.000365063761617599,-4.57910070712843e-11,0.000365063761617599,-3.938188260059677e-11,0.000365063761617599,-5.397449535296041e-11
0.000375063761617599,-3.09501247815605e-12,0.000375063761617599,-9.585715409369107e-12,0.000375063761617599,-1.759469102577887e-11,0.000375063761617599,-2.55821587024663e-11,0.000375063761617599,-3.310834228948916e-11,0.000375063761617599,-6.218833884417239e-11,0.000375063761617599,-5.731286947322475e-11,0.000375063761617599,-5.214541613004086e-11,0.000375063761617599,-4.661333298849169e-11,0.000375063761617599,-4.010617679061942e-11,0.000375063761617599,-4.99744953529604e-11
0.0003850637616175991,-3.173390250416572e-12,0.0003850637616175991,-9.81365993539009e-12,0.0003850637616175991,-1.798957189450605e-11,0.0003850637616175991,-2.6132456286367e-11,0.0003850637616175991,-3.379736274080886e-11,0.0003850637616175991,-6.335070155267738e-11,0.0003850637616175991,-5.840263522921515e-11,0.0003850637616175991,-5.315535436768753e-11,0.0003850637616175991,-4.753448900346522e-11,0.0003850637616175991,-4.091810193417244e-11,0.0003850637616175991,-4.597449535296039e-11
0.0003950637616175991,-3.262642039430665e-12,0.0003950637616175991,-1.007230058510174e-11,0.0003950637616175991,-1.843675644430809e-11,0.0003950637616175991,-2.67548440754194e-11,0.0003950637616175991,-3.45758475262251e-11,0.0003950637616175991,-6.465930887578064e-11,0.0003950637616175991,-5.963022172738816e-11,0.0003950637616175991,-5.429372476869945e-11,0.0003950637616175991,-4.857348856937638e-11,0.0003950637616175991,-4.183463180655277e-11,0.0003950637616175991,-4.197449535296037e-11
0.0004050637616175991,-3.365170129234382e-12,0.0004050637616175991,-1.03682247325128e-11,0.0004050637616175991,-1.894729375169381e-11,0.0004050637616175991,-2.746438637535515e-11,0.0004050637616175991,-3.546232301738074e-11,0.0004050637616175991,-6.614347928586569e-11,0.0004050637616175991,-6.102340486612342e-11,0.0004050637616175991,-5.558655800564039e-11,0.0004050637616175991,-4.975436341773489e-11,0.0004050637616175991,-4.287725465552148e-11,0.0004050637616175991,-3.797449535296036e-11
0.0004150637616175991,-3.484104393196218e-12,0.0004150637616175991,-1.070995285207645e-11,0.0004150637616175991,-1.953542075191854e-11,0.0004150637616175991,-2.828044097068144e-11,0.0004150637616175991,-3.648054078121889e-11,0.0004150637616175991,-6.784049392499786e-11,0.0004150637616175991,-6.261755053668437e-11,0.0004150637616175991,-5.706704473495707e-11,0.0004150637616175991,-5.11078028561328e-11,0.0004150637616175991,-4.407346266879676e-11,0.0004150637616175991,-3.397449535296035e-11
0.0004248694950754029,-3.620633952217376e-12,0.0004248694950754029,-1.11002516418582e-11,0.0004248694950754029,-2.020531822936068e-11,0.0004248694950754029,-2.920826687398241e-11,0.0004248694950754029,-3.763651222154041e-11,0.0004248694950754029,-6.975723909365281e-11,0.0004248694950754029,-6.441959250583143e-11,0.0004248694950754029,-5.874209293755638e-11,0.0004248694950754029,-5.264059298655869e-11,0.0004248694950754029,-4.542975549484403e-11,0.0004248694950754029,-3.005220196983883e-11
0.0004341481185587542,-3.772653741040084e-12,0.0004341481185587542,-1.153242387339135e-11,0.0004341481185587542,-2.094489390332098e-11,0.0004341481185587542,-3.023055301835654e-11,0.0004341481185587542,-3.890809508541999e-11,0.0004341481185587542,-7.185377354188269e-11,0.0004341481185587542,-6.639245441204283e-11,0.0004341481185587542,-6.057771983216719e-11,0.0004341481185587542,-5.43221226627029e-11,0.0004341481185587542,-4.691956778656694e-11,0.0004341481185587542,-2.634075257649834e-11
0.0004428463989826747,-3.940569401463607e-12,0.0004428463989826747,-1.200694406261253e-11,0.0004428463989826747,-2.175437683109299e-11,0.0004428463989826747,-3.13470619467885e-11,0.0004428463989826747,-4.029442694442256e-11,0.0004428463989826747,-7.412555482813374e-11,0.0004428463989826747,-6.853231462810543e-11,0.0004428463989826747,-6.257083127400553e-11,0.0004428463989826747,-5.615002704935871e-11,0.0004428463989826747,-4.854131336622126e-11,0.0004428463989826747,-2.286144040693015e-11
0.0004509718035624475,-4.125313262104658e-12,0.0004509718035624475,-1.252570618751922e-11,0.0004509718035624475,-2.263637130355269e-11,0.0004509718035624475,-3.256078468987669e-11,0.0004509718035624475,-4.179860560833239e-11,0.0004509718035624475,-7.657433123924257e-11,0.0004509718035624475,-7.084129757476663e-11,0.0004509718035624475,-6.472389568438677e-11,0.0004509718035624475,-5.812707108388977e-11,0.0004509718035624475,-5.029799338502257e-11,0.0004509718035624475,-1.961127857502101e-11
0.0004584816362980921,-4.325904397882541e-12,0.0004584816362980921,-1.308519691423467e-11,0.0004584816362980921,-2.358427113442485e-11,0.0004584816362980921,-3.386201561531789e-11,0.0004584816362980921,-4.340797174163384e-11,0.0004584816362980921,-7.917615561344977e-11,0.0004584816362980921,-7.329729602513314e-11,0.0004584816362980921,-6.701678665079525e-11,0.0004584816362980921,-6.023527665149852e-11,0.0004584816362980921,-5.217418896353185e-11,0.0004584816362980921,-1.660734548076318e-11
0.0004654223144008581,-4.542703614732086e-12,0.0004654223144008581,-1.368566776990265e-11,0.0004654223144008581,-2.459788311947715e-11,0.0004654223144008581,-3.524987994795748e-11,0.0004654223144008581,-4.512081796921334e-11,0.0004654223144008581,-8.192504420966148e-11,0.0004654223144008581,-7.589511081971978e-11,0.0004654223144008581,-6.944511751778228e-11,0.0004654223144008581,-6.247109598680319e-11,0.0004654223144008581,-5.416728518283128e-11,0.0004654223144008581,-1.383107423965674e-11
0.0004718690004168838,-4.776911342527227e-12,0.0004718690004168838,-1.432963630127187e-11,0.0004718690004168838,-2.568079904066538e-11,0.0004718690004168838,-3.672864070107066e-11,0.0004718690004168838,-4.694173430648537e-11,0.0004718690004168838,-8.482497638057365e-11,0.0004718690004168838,-7.863896951329862e-11,0.0004718690004168838,-7.201332840789992e-11,0.0004718690004168838,-6.483912790819961e-11,0.0004718690004168838,-5.628195697717109e-11,0.0004718690004168838,-1.125239983324647e-11
0.0004778921641369349,-5.029896505769956e-12,0.0004778921641369349,-1.501997900960415e-11,0.0004778921641369349,-2.683713300139511e-11,0.0004778921641369349,-3.830318772695589e-11,0.0004778921641369349,-4.88759967773793e-11,0.0004778921641369349,-8.788066112284215e-11,0.0004778921641369349,-8.153383326310813e-11,0.0004778921641369349,-7.472659398284523e-11,0.0004778921641369349,-6.734470173093306e-11,0.0004778921641369349,-5.852359605914516e-11,0.0004778921641369349,-8.843134345226031e-12
